customer_id,total_invoices,total_invoice_value,average_invoice_value,average_days_overdue,maximum_days_overdue,total_previous_payments,total_previous_late_payments,average_payment_delay,total_payment_failures,total_communications,average_last_contact_days,payment_reliability_score,payment_behavior_score,customer_value_score,customer_lifetime_value,recovery_rate,late_payment_rate,payment_failure_rate,communication_per_invoice,cluster,customer_segment,recommended_strategy,customer_priority_score
CUST1680,5,149810.25,29962.05,175.0,451,81,21,12.4,4,10,54.8,73.826,77.874,38.89,1944554.0,0.6,0.25925925925925924,0.8,2.0,2,High-Risk Customer,Frequent follow-up and payment assistance,6733918.48
CUST1776,4,58860.92,14715.23,209.75,519,51,16,20.75,2,8,30.5,75.3475,74.2225,33.08,1654243.0,0.5,0.3137254901960784,0.5,2.0,3,High-Risk Customer,Frequent follow-up and payment assistance,6731552.65
CUST1351,7,315485.36,45069.33714285714,162.14285714285714,524,96,22,9.714285714285714,4,23,68.42857142857143,80.7957142857143,83.42571428571429,41.660000000000004,2082816.0,0.7142857142857143,0.22916666666666666,0.5714285714285714,3.2857142857142856,2,High-Risk Customer,Frequent follow-up and payment assistance,6711192.69
CUST1633,6,171907.4,28651.233333333334,155.5,468,49,12,14.0,8,21,53.166666666666664,76.73666666666666,77.30333333333334,42.12,2105845.0,0.5,0.24489795918367346,1.3333333333333333,3.5,2,High-Risk Customer,Frequent follow-up and payment assistance,6698091.28
CUST0303,6,169423.6,28237.266666666666,123.16666666666667,527,64,17,14.333333333333334,9,16,45.666666666666664,82.36666666666666,79.58333333333333,47.41,2370715.0,0.6666666666666666,0.265625,1.5,2.6666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,6695973.39
CUST1836,8,145633.8,18204.225,184.375,536,144,34,10.375,5,33,42.5,79.6525,82.35375,38.02,1900924.0,0.625,0.2361111111111111,0.625,4.125,2,High-Risk Customer,Frequent follow-up and payment assistance,6682110.88
CUST0017,4,101468.07999999999,25367.019999999997,120.5,482,55,13,9.0,2,13,20.5,77.16499999999999,82.185,49.0,2450081.0,0.75,0.23636363636363636,0.5,3.25,1,High-Risk Customer,Frequent follow-up and payment assistance,6679366.28
CUST0650,2,61274.509999999995,30637.254999999997,133.5,205,28,11,5.0,3,4,37.5,56.43,72.215,41.03,2051676.0,0.0,0.39285714285714285,1.5,2.0,3,High-Risk Customer,Frequent follow-up and payment assistance,6672709.82
CUST0121,6,235323.04,39220.50666666667,229.5,515,97,34,12.166666666666666,5,19,50.666666666666664,62.803333333333335,72.43666666666667,29.98,1498763.0,0.3333333333333333,0.35051546391752575,0.8333333333333334,3.1666666666666665,3,High-Risk Customer,Frequent follow-up and payment assistance,6669418.09
CUST0039,4,118891.36000000002,29722.840000000004,187.0,528,56,12,18.5,2,14,30.5,77.4525,76.63,38.26,1913236.0,0.5,0.21428571428571427,0.5,3.5,2,High-Risk Customer,Frequent follow-up and payment assistance,6667627.46
CUST1096,5,187527.24000000002,37505.448000000004,44.4,222,88,17,14.2,2,16,33.0,80.214,80.78399999999999,77.39,3869712.0,0.8,0.19318181818181818,0.4,3.2,1,Valuable but Risky,Priority human intervention,6667337.88
CUST1033,5,106217.41,21243.482,113.0,347,77,12,20.4,3,11,34.4,81.45599999999999,77.288,54.010000000000005,2700324.0,0.6,0.15584415584415584,0.6,2.2,0,Valuable but Risky,Priority human intervention,6648057.41
CUST1814,7,261947.52000000002,37421.07428571429,190.0,474,98,17,14.857142857142858,2,17,69.85714285714286,81.79285714285713,81.41,38.98,1948917.0,0.42857142857142855,0.17346938775510204,0.2857142857142857,2.4285714285714284,2,High-Risk Customer,Frequent follow-up and payment assistance,6632283.87
CUST1628,6,143993.19,23998.865,80.83333333333333,485,79,23,8.333333333333334,7,21,40.5,75.44333333333333,80.38666666666667,56.76,2838107.0,0.6666666666666666,0.2911392405063291,1.1666666666666667,3.5,0,Valuable but Risky,Priority human intervention,6626440.96
CUST0695,4,136179.93,34044.9825,126.75,507,53,12,6.25,3,17,64.75,74.5075,82.0025,47.63,2381256.0,0.75,0.22641509433962265,0.75,4.25,2,High-Risk Customer,Frequent follow-up and payment assistance,6622025.82
CUST0136,1,50245.12,50245.12,535.0,535,13,1,13.0,2,5,49.0,92.31,84.36,19.33,966383.0,0.0,0.07692307692307693,2.0,5.0,2,High-Risk Customer,Frequent follow-up and payment assistance,6608572.98
CUST0666,6,327090.01,54515.00166666667,148.83333333333334,452,106,33,18.0,3,21,27.333333333333332,73.135,74.76666666666667,40.49,2024324.0,0.3333333333333333,0.3113207547169811,0.5,3.5,2,High-Risk Customer,Frequent follow-up and payment assistance,6605375.58
CUST0378,5,201126.95,40225.39,29.4,147,87,28,10.2,4,15,45.6,62.274,73.418,77.09,3854409.0,0.8,0.3218390804597701,0.8,3.0,1,Valuable but Risky,Priority human intervention,6592811.53
CUST0712,7,262170.45,37452.92142857143,169.42857142857142,402,78,9,10.428571428571429,14,24,52.714285714285715,85.74714285714286,82.61714285714285,43.839999999999996,2191912.0,0.2857142857142857,0.11538461538461539,2.0,3.4285714285714284,2,High-Risk Customer,Frequent follow-up and payment assistance,6587056.86
CUST1322,4,169058.55,42264.6375,107.5,284,77,20,9.5,2,13,54.5,69.72,78.16,50.32,2515912.0,0.5,0.2597402597402597,0.5,3.25,1,Valuable but Risky,Priority human intervention,6576495.95
CUST0952,3,187821.47,62607.15666666667,209.0,366,56,11,10.666666666666666,2,11,38.0,78.92,81.73,35.57,1778665.0,0.3333333333333333,0.19642857142857142,0.6666666666666666,3.6666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,6575660.98
CUST1664,8,548852.66,68606.5825,240.625,565,140,38,12.25,6,38,30.5,74.19875,78.2475,30.34,1517172.0,0.375,0.2714285714285714,0.75,4.75,2,High-Risk Customer,Frequent follow-up and payment assistance,6570573.92
CUST0975,7,369233.8,52747.68571428571,101.28571428571429,477,87,23,16.285714285714285,2,26,64.57142857142857,67.21571428571428,73.26428571428572,51.6,2579832.0,0.7142857142857143,0.26436781609195403,0.2857142857142857,3.7142857142857144,0,Valuable but Risky,Priority human intervention,6565651.26
CUST1801,4,68791.31,17197.8275,172.75,344,74,19,8.5,4,11,51.0,72.6875,79.245,38.12,1905797.0,0.25,0.25675675675675674,1.0,2.75,2,High-Risk Customer,Frequent follow-up and payment assistance,6532698.68
CUST1900,1,15407.54,15407.54,549.0,549,1,1,11.0,0,3,29.0,0.0,43.4,10.06,503222.0,0.0,1.0,0.0,3.0,3,High-Risk Customer,Frequent follow-up and payment assistance,6531821.56
CUST1333,6,186960.71999999997,31160.119999999995,46.833333333333336,249,97,22,11.0,2,21,63.166666666666664,76.58166666666666,81.02333333333333,72.4,3620118.0,0.8333333333333334,0.2268041237113402,0.3333333333333333,3.5,1,Valuable but Risky,Priority human intervention,6521126.31
CUST0930,4,402961.33,100740.3325,162.75,490,70,19,14.0,2,8,53.75,72.555,76.8775,39.03,1951740.0,0.5,0.2714285714285714,0.5,2.0,2,High-Risk Customer,Frequent follow-up and payment assistance,6520135.99
CUST0246,3,54668.77,18222.923333333332,78.66666666666667,236,52,14,19.666666666666668,3,12,51.333333333333336,81.52333333333333,76.96,57.44,2872136.0,0.6666666666666666,0.2692307692307692,1.0,4.0,1,Valuable but Risky,Priority human intervention,6513120.71
CUST0751,4,54478.28,13619.57,226.5,523,81,15,10.75,6,9,68.75,85.0575,83.0775,33.61,1680369.0,0.5,0.18518518518518517,1.5,2.25,2,High-Risk Customer,Frequent follow-up and payment assistance,6502405.67
CUST1000,4,93535.81,23383.9525,168.75,325,57,8,13.25,3,16,43.5,86.625,83.86,42.35,2117636.0,0.25,0.14035087719298245,0.75,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,6489904.19
CUST1263,3,44535.8,14845.266666666668,437.6666666666667,569,60,17,9.333333333333334,2,8,53.0,70.14999999999999,78.14,18.8,939855.0,0.0,0.2833333333333333,0.6666666666666666,2.6666666666666665,3,High-Risk Customer,Frequent follow-up and payment assistance,6485051.71
CUST1910,7,224006.2,32000.885714285716,90.71428571428571,380,79,21,14.142857142857142,4,27,52.285714285714285,77.08714285714287,78.91571428571429,53.7,2685122.0,0.5714285714285714,0.26582278481012656,0.5714285714285714,3.857142857142857,0,Valuable but Risky,Priority human intervention,6482166.13
CUST0079,6,159968.35,26661.391666666666,124.66666666666667,259,110,33,14.166666666666666,4,19,41.666666666666664,70.87833333333333,75.605,44.35,2217354.0,0.5,0.3,0.6666666666666666,3.1666666666666665,3,High-Risk Customer,Frequent follow-up and payment assistance,6476151.92
CUST0226,9,248572.48,27619.164444444446,137.33333333333334,494,131,25,11.222222222222221,8,32,54.0,83.77888888888889,83.37777777777778,45.77,2288673.0,0.4444444444444444,0.19083969465648856,0.8888888888888888,3.5555555555555554,2,High-Risk Customer,Frequent follow-up and payment assistance,6468383.9
CUST0768,8,459783.13,57472.89125,53.375,375,133,35,10.5,9,42,46.875,70.13250000000001,76.51875,66.74,3337093.0,0.75,0.2631578947368421,1.125,5.25,0,Valuable but Risky,Priority human intervention,6465178.6
CUST0851,2,42692.189999999995,21346.094999999998,201.5,403,53,16,7.5,2,10,73.5,70.62,78.81,32.94,1646853.0,0.5,0.3018867924528302,1.0,5.0,3,High-Risk Customer,Frequent follow-up and payment assistance,6464208.75
CUST1141,4,65798.28,16449.57,249.5,370,74,21,9.75,3,14,30.25,73.2925,79.295,28.77,1438509.0,0.25,0.28378378378378377,0.75,3.5,2,High-Risk Customer,Frequent follow-up and payment assistance,6454337.17
CUST1698,2,47288.07,23644.035,196.5,393,17,7,5.5,0,4,38.5,58.57,75.985,30.8,1540017.0,0.5,0.4117647058823529,0.0,2.0,3,High-Risk Customer,Frequent follow-up and payment assistance,6446329.98
CUST1235,6,158193.7,26365.61666666667,240.0,550,118,34,7.333333333333333,5,25,68.33333333333333,72.23333333333333,80.05166666666666,29.399999999999995,1469920.0,0.5,0.288135593220339,0.8333333333333334,4.166666666666667,2,High-Risk Customer,Frequent follow-up and payment assistance,6437751.32
CUST1461,4,253053.52,63263.38,3.75,15,74,23,8.75,1,16,55.75,71.17,79.83500000000001,94.51,4725519.0,0.75,0.3108108108108108,0.25,4.0,1,Valuable but Risky,Priority human intervention,6426546.19
CUST0711,6,289794.28,48299.04666666667,138.0,475,86,23,6.333333333333333,10,30,48.0,73.42166666666667,79.57833333333333,42.53,2126475.0,0.6666666666666666,0.26744186046511625,1.6666666666666667,5.0,2,High-Risk Customer,Frequent follow-up and payment assistance,6414536.56
CUST0446,5,229891.95,45978.39,133.4,567,91,21,11.8,6,16,33.0,73.384,77.21000000000001,44.61,2230707.0,0.8,0.23076923076923078,1.2,3.2,2,High-Risk Customer,Frequent follow-up and payment assistance,6407963.25
CUST1038,5,193684.82,38736.964,261.2,492,70,13,12.4,6,20,36.2,66.546,73.434,29.9,1495065.0,0.2,0.18571428571428572,1.2,4.0,2,High-Risk Customer,Frequent follow-up and payment assistance,6403064.38
CUST0909,3,37337.87,12445.956666666667,92.0,214,47,14,12.0,4,12,36.0,75.0,77.63333333333334,51.24,2561910.0,0.3333333333333333,0.2978723404255319,1.3333333333333333,4.0,3,Valuable but Risky,Priority human intervention,6384061.69
CUST1341,8,229607.06,28700.8825,183.0,539,131,37,14.25,4,26,42.0,71.005,75.9525,35.15,1757542.0,0.375,0.2824427480916031,0.5,3.25,2,High-Risk Customer,Frequent follow-up and payment assistance,6378669.99
CUST0926,6,248781.88,41463.64666666667,176.16666666666666,422,70,17,7.666666666666667,11,19,46.833333333333336,62.75833333333333,73.11166666666666,37.13,1856684.0,0.5,0.24285714285714285,1.8333333333333333,3.1666666666666665,2,High-Risk Customer,Frequent follow-up and payment assistance,6372802.59
CUST0400,2,25464.48,12732.24,27.5,55,35,8,1.5,1,12,71.0,77.5,86.85,81.37,4068280.0,1.0,0.22857142857142856,0.5,6.0,1,Valuable but Risky,Priority human intervention,6372670.03
CUST1437,4,82564.55,20641.1375,253.0,517,67,16,10.25,2,15,67.5,70.86749999999999,78.2825,29.12,1456150.0,0.25,0.23880597014925373,0.5,3.75,2,High-Risk Customer,Frequent follow-up and payment assistance,6367722.22
CUST1848,5,157763.13,31552.626,111.6,499,85,18,17.0,1,12,51.4,73.484,76.142,49.67,2483351.0,0.8,0.21176470588235294,0.2,2.4,2,High-Risk Customer,Frequent follow-up and payment assistance,6367545.69
CUST1184,5,223050.98,44610.196,201.6,462,82,12,18.0,4,15,36.4,89.264,82.234,36.72,1835818.0,0.4,0.14634146341463414,0.8,3.0,2,High-Risk Customer,Frequent follow-up and payment assistance,6347094.47
CUST1433,5,128215.84,25643.167999999998,73.2,366,42,7,9.6,2,12,45.8,87.67999999999999,87.282,62.82000000000001,3140930.0,0.8,0.16666666666666666,0.4,2.4,1,Valuable but Risky,Priority human intervention,6346772.55
CUST0348,7,273686.25,39098.03571428572,238.42857142857142,545,109,35,11.714285714285714,5,27,55.0,66.50857142857143,74.79857142857144,28.390000000000004,1419277.0,0.42857142857142855,0.3211009174311927,0.7142857142857143,3.857142857142857,2,High-Risk Customer,Frequent follow-up and payment assistance,6345563.29
CUST0327,6,174603.13999999998,29100.52333333333,67.5,297,105,21,7.833333333333333,4,26,28.0,79.355,83.64333333333333,63.01,3150581.0,0.6666666666666666,0.2,0.6666666666666666,4.333333333333333,1,Valuable but Risky,Priority human intervention,6332667.81
CUST1323,3,91178.16,30392.72,155.33333333333334,466,46,9,13.666666666666666,2,16,52.666666666666664,86.50666666666666,83.72,41.46,2072784.0,0.6666666666666666,0.1956521739130435,0.6666666666666666,5.333333333333333,2,High-Risk Customer,Frequent follow-up and payment assistance,6327999.27
CUST0528,12,426929.61,35577.4675,232.5,560,173,39,11.833333333333334,8,28,50.916666666666664,79.46333333333332,81.29833333333333,31.0,1550134.0,0.3333333333333333,0.2254335260115607,0.6666666666666666,2.3333333333333335,2,High-Risk Customer,Frequent follow-up and payment assistance,6316124.03
CUST0075,3,35392.979999999996,11797.659999999998,92.33333333333333,273,35,10,7.666666666666667,4,4,43.0,69.08,77.27,51.07,2553292.0,0.6666666666666666,0.2857142857142857,1.3333333333333333,1.3333333333333333,1,Valuable but Risky,Priority human intervention,6313926.36
CUST0526,2,43870.64,21935.32,82.5,165,22,12,15.0,2,9,15.0,45.0,61.5,44.64,2231906.0,1.0,0.5454545454545454,1.0,4.5,3,High-Risk Customer,Frequent follow-up and payment assistance,6294989.42
CUST1353,5,74968.05,14993.61,314.8,443,94,33,16.2,2,21,26.4,64.964,71.96600000000001,22.44,1121984.0,0.0,0.35106382978723405,0.4,4.2,3,High-Risk Customer,Frequent follow-up and payment assistance,6287837.06
CUST1237,4,119603.26,29900.815,74.75,153,69,20,13.0,3,20,37.25,69.5675,75.485,55.76,2787946.0,0.5,0.2898550724637681,0.75,5.0,1,Valuable but Risky,Priority human intervention,6284090.89
CUST0787,2,43714.41,21857.205,76.0,152,33,9,2.0,2,10,40.5,77.75,85.675,56.08,2803913.0,0.5,0.2727272727272727,1.0,5.0,1,Valuable but Risky,Priority human intervention,6280765.12
CUST0316,2,86222.44,43111.22,0.0,0,13,4,12.0,4,4,62.5,67.85499999999999,72.725,95.95,4797395.0,1.0,0.3076923076923077,2.0,2.0,1,Valuable but Risky,Priority human intervention,6273516.54
CUST1176,3,71384.3,23794.766666666666,227.0,523,66,15,13.333333333333334,5,13,66.66666666666667,77.27333333333333,77.30333333333333,31.26,1563083.0,0.3333333333333333,0.22727272727272727,1.6666666666666667,4.333333333333333,2,High-Risk Customer,Frequent follow-up and payment assistance,6272936.28
CUST1043,6,206547.44999999998,34424.575,18.333333333333332,110,97,17,8.666666666666666,6,18,42.0,81.16833333333334,83.38666666666667,89.92,4495818.0,0.8333333333333334,0.17525773195876287,1.0,3.0,1,Valuable but Risky,Priority human intervention,6252431.42
CUST0994,4,317769.45999999996,79442.36499999999,247.0,408,48,7,10.25,2,15,57.25,87.0925,86.39750000000001,31.39,1569593.0,0.0,0.14583333333333334,0.5,3.75,2,High-Risk Customer,Frequent follow-up and payment assistance,6240767.17
CUST1886,4,79508.99,19877.2475,0.0,0,36,9,9.0,4,17,47.0,80.08500000000001,82.645,99.82,4991064.0,1.0,0.25,1.0,4.25,1,Valuable but Risky,Priority human intervention,6238830.0
CUST1248,2,47981.880000000005,23990.940000000002,0.0,0,33,14,4.0,1,8,65.5,60.339999999999996,76.77000000000001,87.56,4377802.0,1.0,0.42424242424242425,0.5,4.0,1,Valuable but Risky,Priority human intervention,6235051.33
CUST1613,8,289751.15,36218.89375,200.25,491,109,39,11.25,8,28,39.25,71.21125,76.85625,30.56,1528081.0,0.375,0.3577981651376147,1.0,3.5,2,High-Risk Customer,Frequent follow-up and payment assistance,6229663.8
CUST0392,4,148577.38,37144.345,20.75,59,66,14,5.0,5,12,63.0,78.9425,83.97,85.1,4254955.0,0.75,0.21212121212121213,1.25,3.0,1,Valuable but Risky,Priority human intervention,6227706.86
CUST0692,6,212979.81,35496.635,70.83333333333333,252,82,20,10.0,4,20,40.0,80.435,82.885,58.53,2926280.0,0.6666666666666666,0.24390243902439024,0.6666666666666666,3.3333333333333335,1,Valuable but Risky,Priority human intervention,6218345.0
CUST0872,5,206879.88,41375.976,33.4,167,67,10,6.6,3,17,41.4,87.812,88.74600000000001,80.99,4049453.0,0.8,0.14925373134328357,0.6,3.4,1,Valuable but Risky,Priority human intervention,6208234.53
CUST0382,7,203107.62,29015.374285714286,47.714285714285715,241,111,27,13.571428571428571,10,17,40.285714285714285,79.97142857142856,78.98428571428572,67.59,3379693.0,0.7142857142857143,0.24324324324324326,1.4285714285714286,2.4285714285714284,0,Valuable but Risky,Priority human intervention,6206630.03
CUST0197,6,106665.01,17777.501666666667,43.333333333333336,241,66,18,8.166666666666666,2,16,40.5,78.49666666666667,83.68166666666666,68.03,3401463.0,0.6666666666666666,0.2727272727272727,0.3333333333333333,2.6666666666666665,1,Valuable but Risky,Priority human intervention,6205093.11
CUST0628,5,174868.56,34973.712,65.2,235,94,23,14.0,2,10,58.4,75.11800000000001,78.356,60.29,3014391.0,0.6,0.24468085106382978,0.4,2.0,1,Valuable but Risky,Priority human intervention,6198229.26
CUST0831,5,88855.87999999999,17771.176,99.6,353,92,23,10.6,8,13,48.6,76.838,78.864,49.68,2484003.0,0.6,0.25,1.6,2.6,2,High-Risk Customer,Frequent follow-up and payment assistance,6197587.48
CUST0337,2,23146.21,11573.105,90.5,176,38,11,8.0,2,7,76.0,70.28,78.34,50.43,2521378.0,0.5,0.2894736842105263,1.0,3.5,1,Valuable but Risky,Priority human intervention,6193632.35
CUST1383,5,145476.8,29095.359999999997,46.8,125,54,15,4.8,4,26,38.6,79.11800000000001,85.08,65.91,3295705.0,0.8,0.2777777777777778,0.8,5.2,1,Valuable but Risky,Priority human intervention,6182010.2
CUST0477,5,130337.76,26067.552,17.6,88,71,24,10.4,3,12,25.6,67.09400000000001,76.108,78.57,3928450.0,0.8,0.3380281690140845,0.6,2.4,1,Valuable but Risky,Priority human intervention,6181499.07
CUST1956,1,40389.35,40389.35,289.0,289,16,6,6.0,0,2,83.0,62.5,77.65,23.09,1154381.0,1.0,0.375,0.0,2.0,3,High-Risk Customer,Frequent follow-up and payment assistance,6174495.37
CUST0754,6,212256.04,35376.00666666667,62.333333333333336,236,79,16,13.166666666666666,6,23,43.666666666666664,76.71833333333333,78.45833333333333,63.21,3160691.0,0.8333333333333334,0.20253164556962025,1.0,3.8333333333333335,1,Valuable but Risky,Priority human intervention,6170015.57
CUST0238,3,53510.06,17836.686666666665,107.66666666666667,323,59,13,15.666666666666666,1,8,39.0,78.19666666666667,79.03,48.63,2431306.0,0.6666666666666666,0.22033898305084745,0.3333333333333333,2.6666666666666665,1,High-Risk Customer,Frequent follow-up and payment assistance,6161506.32
