customer_id,invoice_id,invoice_amount,invoice_date,due_date,payment_date,payment_status,days_overdue,previous_payments,previous_late_payments,average_payment_delay,payment_failures,communication_count,last_contact_days,discount_used,recovered,customer_segment,customer_lifetime_value,payment_delay,invoice_age,late_payment_ratio,payment_reliability_score,overdue_revenue,recovery_opportunity,overdue_severity,invoice_value_category,payment_behavior_score,communication_effectiveness,customer_value_score,overdue_risk_score,recovery_potential_score,expected_recovery_baseline,recovery_priority_score,recovery_probability,recovery_probability_percent,expected_recovery,overdue_status,overdue_invoice,risk_level,urgency_score,recovery_value_score,priority_score,normalized_priority,priority_category,recommended_action,potential_loss
CUST1200,INV005796,16498.07,2025-04-14,2025-05-14,,Overdue,477,28,12,18,2,6,48,0,0,SMB,2766207,477.0,507,0.4285714285714285,57.14,16498.07,True,Critical,Small,63.77,0.109,55.32,70.86,38.09,6284.11,36259.31,0.037983822994770454,3.8,626.6597706353326,180+ Days,True,Critical,100,0.26828762247111215,1253.3195412706652,0.38326803210158883,Critical,Escalate to human recovery team,15871.410229364667
CUST0545,INV005797,24990.62,2025-05-23,2025-06-22,2025-06-23,Paid,0,26,7,4,0,4,51,0,1,Mid-Market,3733909,1.0,468,0.2692307692307692,73.08,0.0,False,Current,Small,84.14,0.071,74.68,8.08,66.48,16613.76,16613.76,0.9995035087445859,99.95,24978.212375702624,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,12.40762429737515
CUST1594,INV005798,11933.94,2025-07-24,2025-09-07,,Overdue,361,13,3,0,2,4,67,0,0,SMB,3097589,361.0,406,0.2307692307692307,76.92,11933.94,True,Critical,Small,84.46,0.056,61.95,64.92,48.01,5729.48,26412.9,0.03092490165709181,3.09,369.0559208816342,180+ Days,True,Critical,100,0.1580014231196572,738.1118417632684,0.22571631874236747,Critical,Escalate to human recovery team,11564.884079118367
CUST1491,INV005799,5554.56,2025-02-07,2025-03-09,,Overdue,543,25,9,13,1,1,60,1,0,SMB,3010883,543.0,573,0.36,64.0,5554.56,True,Critical,Small,72.2,0.016,60.22,64.8,41.44,2301.81,14800.64,0.022288072185378177,2.23,123.80043423801422,180+ Days,True,Critical,100,0.053001845210095905,247.60086847602844,0.07571692172870845,Critical,Escalate to human recovery team,5430.759565761986
CUST1225,INV005800,5000.0,2025-12-29,2026-01-28,2026-02-03,Paid,0,13,4,4,1,5,10,0,1,SMB,902050,6.0,248,0.3076923076923077,69.23,0.0,False,Current,Small,80.22,0.312,18.04,13.23,67.76,3388.0,3388.0,0.9977826176217374,99.78,4988.913088108687,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,11.08691189131332
CUST0540,INV005801,5000.0,2025-11-05,2025-12-05,2025-12-21,Paid,0,19,3,21,0,5,23,0,1,SMB,4776276,16.0,302,0.1578947368421052,84.21,0.0,False,Current,Small,79.5,0.172,95.53,4.74,74.68,3734.0,3734.0,0.9931311024702224,99.31,4965.655512351112,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,34.34448764888839
CUST1571,INV005802,43003.84,2025-02-21,2025-03-08,2025-03-15,Paid,0,19,1,9,0,0,4,0,1,Mid-Market,2054517,7.0,559,0.0526315789473684,94.74,0.0,False,Current,Small,91.97,0.0,41.09,1.58,77.08,33147.36,33147.36,0.9999782135076254,100.0,43002.90309716776,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,0.9369028322398663
CUST1017,INV005803,5000.0,2025-01-01,2025-03-02,2025-03-02,Paid,0,13,7,0,0,2,25,0,1,SMB,258859,0.0,610,0.5384615384615384,46.15,0.0,False,Current,Small,73.08,0.071,5.18,16.15,51.54,2577.0,2577.0,0.9851828392124888,98.52,4925.914196062444,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,74.0858039375562
CUST1661,INV005804,11310.88,2025-01-11,2025-01-26,,Overdue,585,28,8,14,2,4,65,0,0,Mid-Market,1811369,585.0,600,0.2857142857142857,71.43,11310.88,True,Critical,Small,73.32,0.057,36.23,66.57,44.98,5087.63,34850.27,0.07776583889625063,7.78,879.6000718548233,180+ Days,True,Critical,100,0.37657724823168104,1759.2001437096467,0.5379674974738301,Critical,Escalate to human recovery team,10431.279928145175
CUST0394,INV005805,10242.97,2025-08-02,2025-08-17,2025-08-20,Paid,0,11,3,0,1,1,61,0,1,Mid-Market,3035696,3.0,397,0.2727272727272727,72.73,0.0,False,Current,Small,84.36,0.016,60.71,12.18,63.79,6533.99,6533.99,0.996229075715337,99.62,10204.344535679926,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,38.62546432007366
CUST0833,INV005806,16611.33,2026-07-10,2026-08-09,,Overdue,25,16,7,17,1,4,69,0,1,SMB,3256943,25.0,55,0.4375,56.25,16611.33,True,Mild,Small,65.92,0.054,65.14,27.54,51.75,8596.36,10745.45,0.724411714249807,72.44,12033.442041269247,1-30 Days,True,Low,20,5.151796407998153,14440.130449523096,4.415825492569845,Low,Send automated payment reminder,4577.887958730755
CUST1066,INV005807,5000.0,2026-06-02,2026-08-01,2026-08-01,Paid,0,23,5,0,2,7,69,0,1,Mid-Market,92291,0.0,93,0.217391304347826,78.26,0.0,False,Current,Small,85.13,0.091,1.85,14.52,66.96,3348.0,3348.0,0.9628051947755794,96.28,4814.025973877897,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,185.97402612210317
CUST0597,INV005808,32987.64,2026-02-19,2026-04-20,2026-04-29,Paid,0,14,4,12,0,6,47,0,1,Mid-Market,1528768,9.0,196,0.2857142857142857,71.43,0.0,False,Current,Small,78.52,0.111,30.58,8.57,66.36,21890.6,21890.6,0.9996306702558994,99.96,32975.45668336032,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,12.183316639682744
CUST0393,INV005809,6166.2,2025-01-08,2025-02-07,,Overdue,573,10,3,16,2,4,27,1,0,SMB,3294967,573.0,603,0.3,70.0,6166.2,True,Critical,Small,71.4,0.125,65.9,67.0,45.55,2808.7,18902.55,0.027545916556351267,2.75,169.85363066977317,180+ Days,True,Critical,100,0.07271828969375124,339.70726133954633,0.1038832709910732,Critical,Escalate to human recovery team,5996.3463693302265
CUST0700,INV005810,68350.59,2025-01-05,2025-02-04,,Overdue,576,2,1,0,0,4,62,0,0,SMB,3980010,576.0,606,0.5,50.0,68350.59,True,Critical,Medium,75.0,0.06,79.6,65.0,35.95,24572.04,166106.99,0.03639732297654247,3.64,2487.7784998672337,180+ Days,True,Critical,100,1.065075835787979,4975.556999734467,1.5215369082685417,Critical,Escalate to human recovery team,65862.81150013277
CUST1647,INV005811,11828.11,2025-12-28,2026-01-27,,Overdue,219,8,2,25,0,6,71,1,0,SMB,4523447,219.0,249,0.25,75.0,11828.11,True,Critical,Small,72.5,0.077,90.47,57.5,50.17,5934.16,18929.97,0.057064945082792404,5.71,674.9704475832277,180+ Days,True,Critical,100,0.2889705468675198,1349.9408951664554,0.41281506695359976,Critical,Escalate to human recovery team,11153.139552416773
CUST1807,INV005812,20018.0,2025-04-22,2025-06-06,2025-06-06,Paid,0,23,1,0,0,6,49,1,1,Mid-Market,2476277,0.0,499,0.0434782608695652,95.65,0.0,False,Current,Small,97.82,0.107,49.53,1.3,79.73,15960.35,15960.35,0.9999120855125858,99.99,20016.24012779094,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,1.7598722090588126
CUST0441,INV005813,22109.75,2025-09-30,2025-10-30,,Overdue,308,8,3,15,0,4,61,1,0,SMB,769407,308.0,338,0.375,62.5,22109.75,True,Critical,Small,72.25,0.061,15.39,61.25,42.91,9487.29,38708.14,0.021617055255275984,2.16,477.9476874303382,180+ Days,True,Critical,100,0.204620520950706,955.8953748606764,0.29231502992958003,Critical,Escalate to human recovery team,21631.802312569664
CUST1861,INV005814,28120.13,2026-02-26,2026-03-28,,Overdue,159,26,10,0,0,0,88,0,0,Mid-Market,1328673,159.0,189,0.3846153846153846,61.54,28120.13,True,Critical,Small,80.77,0.0,26.57,61.54,41.15,11571.43,29970.0,0.08119249688850554,8.12,2283.1435675293715,91-180 Days,True,Critical,80,0.9774668619171957,4109.658421552869,1.256743108179252,Critical,Escalate to human recovery team,25836.98643247063
CUST1641,INV005815,22857.04,2025-09-22,2025-10-22,2025-10-22,Paid,0,22,5,1,0,2,87,0,1,Mid-Market,3006151,0.0,346,0.2272727272727272,77.27,0.0,False,Current,Small,88.04,0.022,60.12,6.82,67.82,15501.64,15501.64,0.9959932069074792,99.6,22765.456570012528,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,91.58342998747321
CUST1530,INV005816,14369.88,2026-04-03,2026-05-03,,Overdue,123,21,5,15,0,0,72,1,0,Mid-Market,1907596,123.0,153,0.238095238095238,76.19,14369.88,True,Critical,Small,79.1,0.0,38.15,57.14,49.29,7082.91,15794.89,0.18460916670408767,18.46,2652.8115724377353,91-180 Days,True,Critical,80,1.1357303324443597,4775.0608303879235,1.4602247131427484,Critical,Escalate to human recovery team,11717.068427562264
CUST0918,INV005817,31040.51,2025-07-31,2025-08-30,,Overdue,369,27,6,17,0,1,30,0,0,Enterprise,742137,369.0,399,0.2222222222222222,77.78,31040.51,True,Critical,Small,78.69,0.031,14.84,56.67,50.79,15765.48,73940.1,0.03358163852993506,3.36,1042.3911866048345,180+ Days,True,Critical,100,0.44627191060233745,2084.782373209669,0.6375313008604822,Critical,Escalate to human recovery team,29998.118813395165
CUST0320,INV005818,35106.69,2025-03-19,2025-04-18,,Overdue,503,20,6,14,0,5,31,1,0,SMB,3095915,503.0,533,0.3,70.0,35106.69,True,Critical,Small,76.6,0.135,61.92,59.0,48.55,17044.3,102777.13,0.028578135487718162,2.86,1003.2837433453204,180+ Days,True,Critical,100,0.4295291045939324,2006.5674866906409,0.6136130065627607,Critical,Escalate to human recovery team,34103.406256654685
CUST0553,INV005819,10248.28,2025-08-09,2025-09-08,,Overdue,360,14,4,19,1,5,16,0,0,Mid-Market,2744245,360.0,390,0.2857142857142857,71.43,10248.28,True,Critical,Small,72.32,0.227,54.89,62.57,49.78,5101.59,23467.31,0.030693849855530787,3.07,314.55916759743906,180+ Days,True,Critical,100,0.13467009556979972,629.1183351948781,0.19238585081399964,Critical,Escalate to human recovery team,9933.720832402561
CUST1239,INV005820,33737.59,2026-01-04,2026-02-03,,Overdue,212,24,7,0,2,1,65,0,1,Enterprise,3608818,212.0,242,0.2916666666666667,70.83,33737.59,True,Critical,Small,81.41,0.015,72.18,66.75,43.81,14780.44,46114.97,0.12142941028369947,12.14,4096.7356580932355,180+ Days,True,Critical,100,1.7539078158601857,8193.471316186471,2.50558259408598,Critical,Escalate to human recovery team,29640.85434190676
CUST1095,INV005821,72527.44,2025-12-13,2026-01-12,2026-01-12,Paid,0,14,4,0,1,1,11,0,1,SMB,3861666,0.0,264,0.2857142857142857,71.43,0.0,False,Current,Medium,83.72,0.077,77.23,12.57,64.28,46620.64,46620.64,0.9993654057804584,99.94,72481.41450581785,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,46.02549418214767
CUST0568,INV005822,44618.07,2025-01-25,2025-02-09,,Overdue,571,18,3,18,2,2,62,0,0,SMB,2431486,571.0,586,0.1666666666666666,83.33,44618.07,True,Critical,Small,76.86,0.031,48.63,63.0,51.07,22786.45,152897.08,0.05605843698483581,5.61,2501.2192654799933,180+ Days,True,Critical,100,1.0708301401480353,5002.438530959987,1.529757343068622,Critical,Escalate to human recovery team,42116.850734520005
CUST0919,INV005823,55959.04,2026-02-24,2026-03-26,2026-03-26,Paid,0,15,2,0,1,0,38,0,1,Mid-Market,331854,0.0,191,0.1333333333333333,86.67,0.0,False,Current,Medium,91.34,0.0,6.64,8.0,71.2,39842.84,39842.84,0.9850535724782907,98.51,55122.65226445557,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,836.3877355444274
CUST0236,INV005824,26158.27,2025-12-20,2026-02-18,,Overdue,197,22,4,0,1,1,87,1,0,Mid-Market,2849250,197.0,257,0.1818181818181818,81.82,26158.27,True,Critical,Small,88.91,0.011,56.99,59.45,51.23,13400.88,39800.61,0.053397952410257826,5.34,1396.798056594675,180+ Days,True,Critical,100,0.5980017343320528,2793.59611318935,0.8542881919029327,Critical,Escalate to human recovery team,24761.471943405326
CUST1305,INV005825,8637.34,2026-02-21,2026-03-08,,Overdue,179,28,7,11,0,0,59,0,0,Mid-Market,3850315,179.0,194,0.25,75.0,8637.34,True,Critical,Small,80.9,0.0,77.01,57.5,48.62,4199.47,11716.52,0.09863515565218223,9.86,851.9453753208196,91-180 Days,True,Critical,80,0.36473762946096294,1533.5016755774752,0.46894838073552386,Critical,Escalate to human recovery team,7785.39462467918
CUST0987,INV005826,9802.14,2026-05-30,2026-06-29,,Overdue,66,16,3,15,1,2,19,0,1,Mid-Market,2519146,66.0,96,0.1875,81.25,9802.14,True,Severe,Small,79.62,0.091,50.38,37.12,60.39,5919.51,9826.39,0.579445837291617,57.94,5679.80921954965,61-90 Days,True,High,60,2.43165842616252,9087.694751279441,2.779038201328595,High,Send urgent payment reminder,4122.330780450349
CUST1641,INV005827,30329.86,2025-08-03,2025-09-17,,Overdue,351,14,2,15,2,2,9,1,0,Mid-Market,3006151,351.0,396,0.1428571428571428,85.71,30329.86,True,Critical,Small,79.85,0.167,60.12,62.29,55.11,16714.79,75383.7,0.04913402101623359,4.91,1490.2279786594227,180+ Days,True,Critical,100,0.6380012569326491,2980.4559573188453,0.9114303670466416,Critical,Escalate to human recovery team,28839.632021340578
CUST1926,INV005828,56543.4,2025-04-22,2025-05-22,,Overdue,469,10,0,0,0,1,69,0,0,SMB,434370,469.0,499,0.0,100.0,56543.4,True,Critical,Medium,100.0,0.014,8.69,50.0,62.78,35497.95,201983.34,0.07155285445590785,7.16,4045.8416706421804,180+ Days,True,Critical,100,1.7321189161555264,8091.683341284361,2.4744555945078948,Critical,Escalate to human recovery team,52497.558329357824
CUST1911,INV005829,357150.28,2026-07-13,2026-08-12,2026-08-14,Paid,0,22,3,12,0,0,23,0,1,SMB,3516032,2.0,52,0.1363636363636363,86.36,0.0,False,Current,Large,85.98,0.0,70.32,4.09,72.43,258683.95,258683.95,0.9535157039657041,95.35,340548.4006557483,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,16601.879344251705
CUST1186,INV005830,58795.58,2026-03-04,2026-03-19,,Overdue,168,21,3,1,1,3,55,0,1,Enterprise,1210117,168.0,183,0.1428571428571428,85.71,58795.58,True,Critical,Medium,90.26,0.051,24.2,58.29,54.19,31861.32,85388.34,0.11277791291386625,11.28,6630.842800960257,91-180 Days,True,Critical,80,2.8388180212138456,11935.517041728463,3.649908884417802,Critical,Escalate to human recovery team,52164.737199039744
CUST1215,INV005831,6833.31,2026-07-16,2026-08-15,2026-08-30,Paid,0,2,2,16,2,6,85,0,1,Mid-Market,929459,15.0,49,1.0,0.0,0.0,False,Current,Small,36.4,0.065,18.59,38.0,23.0,1571.66,1571.66,0.8932181840331477,89.32,6103.636749135549,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,729.6732508644518
CUST1033,INV005832,10226.4,2025-08-04,2025-09-03,2025-09-12,Paid,0,5,2,14,0,6,20,0,1,SMB,2700324,9.0,395,0.4,60.0,0.0,False,Current,Small,71.6,0.222,54.01,12.0,62.24,6364.91,6364.91,0.999872367558283,99.99,10225.094779598025,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,1.3052204019750206
CUST0060,INV005833,215026.66,2026-02-17,2026-03-19,,Overdue,168,3,0,21,4,2,13,0,0,SMB,3687820,168.0,198,0.0,100.0,215026.66,True,Critical,Large,79.4,0.125,73.76,66.0,59.4,127725.84,342305.25,0.16495342504865737,16.5,35469.384043773134,91-180 Days,True,Critical,80,15.185268245272868,63844.89127879164,19.523916315350835,Critical,Escalate to human recovery team,179557.27595622686
CUST0893,INV005834,17776.12,2026-01-15,2026-03-01,,Overdue,186,23,5,10,1,7,57,1,0,Mid-Market,1628315,186.0,231,0.217391304347826,78.26,17776.12,True,Critical,Small,81.13,0.108,32.57,60.52,51.2,9101.37,26029.92,0.09291516226162716,9.29,1651.6710741821557,180+ Days,True,Critical,100,0.7071188009202869,3303.3421483643115,1.0101697156004101,Critical,Escalate to human recovery team,16124.448925817844
CUST1841,INV005835,23098.31,2025-08-20,2025-10-04,,Overdue,334,7,2,7,0,1,20,0,0,SMB,1280796,334.0,379,0.2857142857142857,71.43,23098.31,True,Critical,Small,81.52,0.045,25.62,58.57,47.54,10980.94,47657.28,0.031340533568060915,3.13,723.9133599204771,180+ Days,True,Critical,100,0.3099241459384482,1447.8267198409542,0.4427487799120689,Critical,Escalate to human recovery team,22374.396640079525
CUST0225,INV005836,8430.26,2025-09-15,2025-10-15,,Overdue,323,24,10,29,0,5,47,0,0,SMB,1810462,323.0,353,0.4166666666666667,58.33,8430.26,True,Critical,Small,61.76,0.094,36.21,62.5,41.25,3477.48,14709.74,0.02460781333869799,2.46,207.45026447669213,180+ Days,True,Critical,100,0.08881428303755406,414.90052895338425,0.12687754719650585,Critical,Escalate to human recovery team,8222.809735523308
CUST1843,INV005837,105356.32,2025-09-13,2025-10-28,,Overdue,310,27,5,0,2,2,77,1,0,SMB,4260583,310.0,355,0.1851851851851851,81.48,105356.32,True,Critical,Medium,86.74,0.025,85.21,63.56,49.92,52593.87,215634.87,0.060614791036528726,6.06,6386.151321177653,180+ Days,True,Critical,100,2.7340599077589847,12772.302642355306,3.905799868227122,Critical,Escalate to human recovery team,98970.16867882236
CUST0700,INV005838,36327.61,2026-02-07,2026-03-09,2026-04-13,Paid,0,12,2,31,0,0,7,1,1,SMB,3980010,35.0,208,0.1666666666666666,83.33,0.0,False,Current,Small,73.06,0.0,79.6,5.0,70.75,25701.78,25701.78,0.9714600933633641,97.15,35290.82340226788,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,1036.7865977321198
CUST0582,INV005839,10151.72,2026-02-28,2026-04-14,,Overdue,142,10,3,10,2,5,34,1,0,Enterprise,2632814,142.0,187,0.3,70.0,10151.72,True,Critical,Small,75.0,0.125,52.66,67.0,45.55,4624.11,11190.35,0.25768122518574943,25.77,2615.9076473426762,91-180 Days,True,Critical,80,1.1199309038109122,4708.633765216818,1.439911162042602,Critical,Escalate to human recovery team,7535.812352657324
CUST1829,INV005840,8153.27,2025-03-06,2025-04-05,,Overdue,516,11,4,0,0,5,56,0,0,Mid-Market,3870888,516.0,546,0.3636363636363636,63.64,8153.27,True,Critical,Small,81.82,0.081,77.42,60.91,43.94,3582.55,22068.51,0.021888133311681494,2.19,178.45986068613337,180+ Days,True,Critical,100,0.07640281692483214,356.91972137226674,0.10914688132118877,Critical,Escalate to human recovery team,7974.810139313867
CUST1311,INV005841,29947.58,2025-07-09,2025-08-23,,Overdue,376,25,5,6,0,3,53,0,0,SMB,1892360,376.0,421,0.2,80.0,29947.58,True,Critical,Small,86.4,0.053,37.85,56.0,52.46,15710.5,74781.98,0.03419531136000594,3.42,1024.0668225786867,180+ Days,True,Critical,100,0.43842682418026485,2048.1336451573734,0.6263240345432356,Critical,Escalate to human recovery team,28923.513177421315
CUST0994,INV005842,23022.01,2025-06-22,2025-07-22,,Overdue,408,17,2,20,0,6,53,1,0,Mid-Market,1569593,408.0,438,0.1176470588235294,88.24,23022.01,True,Critical,Small,82.12,0.1,31.39,53.53,57.97,13345.86,67796.97,0.03289158345919861,3.29,757.230363313505,180+ Days,True,Critical,100,0.3241879299677232,1514.46072662701,0.46312561423960463,Critical,Escalate to human recovery team,22264.779636686493
CUST0169,INV005843,50620.41,2026-07-15,2026-08-14,,Overdue,20,4,0,20,0,6,81,0,1,SMB,1666596,20.0,50,0.0,100.0,50620.41,True,Mild,Medium,88.0,0.068,33.33,8.33,78.44,39706.65,47647.98,0.8075992455870932,80.76,40881.00492730935,1-30 Days,True,Low,20,17.502109007345382,49057.20591277121,15.001807720581755,Low,Send automated payment reminder,9739.405072690657
CUST1086,INV005844,38061.88,2025-08-15,2025-09-14,2025-10-15,Paid,0,6,1,33,1,5,63,0,1,SMB,2959984,31.0,384,0.1666666666666666,83.33,0.0,False,Current,Small,69.86,0.072,59.2,9.0,70.79,26944.0,26944.0,0.9873419705294705,98.73,37580.09160125624,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,481.7883987437599
CUST1373,INV005845,16907.62,2026-08-04,2026-09-18,,Overdue,0,7,1,14,3,3,30,0,1,Enterprise,1612518,0.0,30,0.1428571428571428,85.71,16907.62,False,Current,Small,78.46,0.088,32.25,16.29,69.63,11772.78,11772.78,0.8628863734814486,86.29,14589.354906002409,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,2318.26509399759
CUST1466,INV005846,12787.18,2026-01-23,2026-02-07,,Overdue,208,27,9,15,1,3,68,0,0,SMB,3963397,208.0,223,0.3333333333333333,66.67,12787.18,True,Critical,Small,72.34,0.042,79.27,64.0,43.44,5554.75,17108.63,0.04889607629039398,4.89,625.2429288190001,180+ Days,True,Critical,100,0.2676810395370647,1250.4858576380002,0.3824014850529496,Critical,Escalate to human recovery team,12161.937071181
CUST0014,INV005847,18770.8,2026-02-05,2026-03-07,,Overdue,180,5,3,21,0,6,4,0,1,SMB,616088,180.0,210,0.6,40.0,18770.8,True,Critical,Small,57.4,0.545,12.32,68.0,40.1,7527.09,21075.85,0.23562808271659463,23.56,4422.927615056655,91-180 Days,True,Critical,80,1.8935581791094342,7961.269707101978,2.43457480171213,Critical,Escalate to human recovery team,14347.872384943345
CUST0164,INV005848,12699.52,2025-08-01,2025-08-31,2025-08-31,Paid,0,6,1,0,0,3,37,0,1,Mid-Market,3074243,0.0,398,0.1666666666666666,83.33,0.0,False,Current,Small,91.66,0.073,61.49,5.0,72.21,9170.32,9170.32,0.9999209674057232,99.99,12698.516323988331,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,1.0036760116690857
CUST1444,INV005849,19337.56,2025-02-22,2025-03-09,,Overdue,543,17,6,11,0,4,39,0,0,SMB,1543551,543.0,558,0.3529411764705882,64.71,19337.56,True,Critical,Small,75.76,0.091,30.87,60.59,44.73,8649.69,55617.51,0.02557963897566671,2.56,494.6478034702936,180+ Days,True,Critical,100,0.21177022903362455,989.2956069405872,0.30252889861946364,Critical,Escalate to human recovery team,18842.91219652971
CUST0757,INV005850,22391.59,2025-05-19,2025-07-03,2025-07-11,Paid,0,14,1,14,0,0,36,1,1,Mid-Market,1344315,8.0,472,0.0714285714285714,92.86,0.0,False,Current,Small,88.03,0.0,26.89,2.14,76.04,17026.57,17026.57,0.9973076923076922,99.73,22331.304949999998,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,60.28505000000223
CUST1871,INV005851,8973.84,2026-02-22,2026-04-23,2026-04-23,Paid,0,11,3,0,0,3,15,1,1,Mid-Market,3550967,0.0,193,0.2727272727272727,72.73,0.0,False,Current,Small,86.36,0.158,71.02,8.18,68.03,6104.9,6104.9,0.9976180573528133,99.76,8952.464827794971,Current,False,Current,0,0.0,0.0,0.0,Monitor,Monitor and schedule follow-up,21.37517220502923
